SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-46-1442,1,1,1,0,0,1,0,1,1,0
000-27-2346,1,0,1,0,1,0,0,1,0,0
000-29-7444,0,0,1,1,1,1,0,1,1,0
000-67-4516,0,1,1,1,0,0,0,0,0,1
000-44-4119,0,0,1,0,0,1,0,0,1,1
000-68-8846,1,1,0,1,0,1,0,0,1,1
000-51-9119,0,0,0,0,1,1,0,1,0,1
000-71-2026,0,1,1,1,1,0,1,1,1,1
000-23-4654,1,0,1,0,0,0,1,1,0,0
000-21-8124,0,1,1,0,1,1,1,1,1,0
000-75-0112,1,0,0,0,1,0,0,1,1,1
000-94-9953,0,1,0,0,1,0,0,1,1,0
000-28-8408,0,1,0,0,1,1,1,0,0,1
000-50-1654,0,1,1,0,0,1,0,0,1,1
000-65-7321,1,1,1,0,0,0,0,0,1,0
000-03-3172,0,0,0,0,1,0,1,1,0,1
000-37-6549,0,1,1,0,0,1,1,0,1,1
000-31-5945,1,1,0,0,0,1,1,1,0,0
000-37-7017,1,1,0,0,0,0,1,0,1,0
000-24-1628,0,0,0,1,1,0,0,1,1,1
000-94-6150,0,0,1,1,0,1,0,0,0,1
000-03-2555,1,0,0,0,0,0,0,1,0,0
000-06-7782,0,1,1,1,1,1,0,1,1,1
000-78-1524,1,1,1,1,0,0,1,0,0,0
000-56-9194,1,1,1,0,1,0,0,0,0,0
000-27-6416,1,0,0,0,0,0,1,1,0,0
000-35-4806,1,0,1,1,0,0,1,1,1,0
000-12-4553,0,1,1,1,0,1,1,1,1,1
000-80-5835,1,0,0,1,0,1,0,0,1,1
000-32-2109,1,1,0,0,0,1,0,1,0,0
000-56-2248,0,0,1,0,0,1,1,0,0,1
000-63-6649,0,1,0,1,1,0,1,0,1,1
000-92-3085,1,0,1,0,1,0,0,0,0,0
000-66-1497,0,0,1,1,0,1,0,0,1,0
000-89-5474,0,1,1,1,0,0,0,0,0,0
000-71-9924,0,1,0,1,1,0,0,1,1,1
000-70-5772,1,0,0,1,0,1,0,0,1,1
000-32-4041,0,0,0,1,0,0,1,0,0,1
000-96-7854,1,1,1,0,0,1,1,1,1,1
000-98-7497,0,1,1,0,1,0,0,1,1,0
000-54-2383,0,1,0,1,1,1,1,0,1,1
000-68-0107,1,0,0,0,0,0,1,1,1,1
000-27-6150,0,0,1,0,0,0,1,1,1,1
000-46-0252,0,1,0,0,0,1,1,0,1,1
000-87-6135,0,1,1,0,1,0,1,0,1,0
000-53-9188,1,1,1,1,1,1,0,0,0,1
000-17-8999,1,1,1,0,1,1,0,1,0,0
000-81-7581,0,1,0,1,0,0,1,0,0,1
000-59-6562,1,0,0,1,0,1,1,1,1,1
000-14-1253,1,1,1,0,1,1,1,0,1,0
000-42-1522,1,0,1,1,1,0,1,0,0,1
000-07-0497,1,0,0,1,0,0,0,1,1,0
000-00-4514,1,0,1,0,1,1,0,0,1,0
000-99-3587,0,0,0,1,1,1,0,0,0,1
000-74-3401,1,1,0,1,1,0,0,0,0,1
000-50-7667,1,1,0,1,1,1,1,0,1,0
000-31-2534,1,1,1,1,1,1,0,1,0,0
000-34-3859,0,1,0,1,1,1,0,0,0,0
000-05-3851,1,0,0,1,1,0,1,1,0,0
000-68-1431,0,0,0,0,0,1,1,1,0,0
000-19-6729,0,0,1,1,1,1,0,1,1,1
000-29-7988,1,0,0,1,1,1,1,0,1,1
000-05-4626,0,1,0,0,1,0,1,1,1,1
000-67-7126,1,1,1,0,0,1,0,1,0,1
000-60-1905,1,1,1,0,1,0,0,1,0,0
000-19-4115,1,1,0,0,1,1,1,0,0,0
000-48-8833,1,1,1,1,1,0,1,1,1,1
000-01-3090,0,0,0,0,1,0,1,1,1,0
000-28-9654,0,0,0,1,0,0,0,1,1,1
000-03-7246,1,0,0,0,1,0,0,1,1,0
000-40-6467,0,0,0,1,1,0,0,0,0,1
000-73-5832,1,0,0,0,0,1,0,1,0,1
000-93-0599,1,0,1,1,0,0,0,0,1,0
000-62-8072,0,1,1,1,0,0,1,1,1,0
000-75-0138,0,0,1,0,0,0,1,1,1,0
000-94-6688,0,0,1,1,1,1,0,0,0,0
000-86-9839,1,0,1,1,1,0,1,0,1,0
000-68-7602,0,0,1,0,1,1,1,1,0,1
000-17-5975,1,1,1,1,0,0,0,0,1,1
000-88-8641,1,0,1,0,1,1,1,0,1,0
000-82-2587,1,1,1,1,1,1,0,0,0,0
000-52-0635,1,0,0,0,1,1,1,1,0,0
000-31-3101,0,0,0,0,1,0,0,0,0,0
000-90-0017,0,1,0,0,1,0,1,0,0,1
000-53-8444,1,0,0,0,0,0,1,0,1,1
000-28-5313,0,1,0,1,0,0,0,0,0,0
000-47-9811,1,1,1,0,0,0,0,1,1,1
000-60-5598,0,0,0,1,1,1,0,1,1,0
000-50-5780,0,1,0,0,1,1,1,0,0,0
000-90-9603,0,0,1,1,1,0,0,1,1,0
000-32-1020,1,1,1,0,0,1,1,0,0,0
000-32-4209,0,1,0,1,1,0,1,1,0,0
000-39-4550,1,0,1,0,1,1,0,0,0,0
000-89-8708,1,0,1,0,0,1,0,0,1,1
000-51-2515,1,1,1,0,0,1,0,1,1,0
000-58-6411,0,0,1,0,0,0,0,1,0,0
000-82-7185,0,0,0,0,0,0,1,0,0,1
000-25-3664,0,0,1,1,1,0,0,0,1,0
000-79-7389,0,1,1,0,0,0,1,1,1,0
000-72-5452,1,1,0,1,0,0,1,0,0,1
000-56-4336,1,1,0,1,0,1,1,1,0,1
000-35-1811,1,1,1,1,1,0,1,0,0,0
000-01-2782,0,0,1,0,1,1,1,0,0,0
000-25-8366,0,0,1,0,0,1,0,1,0,0
000-62-5048,1,1,1,1,0,0,1,1,1,0
000-19-6926,1,1,1,0,0,1,1,1,1,0
000-35-2178,0,1,1,0,1,1,1,1,1,1
000-87-4431,1,0,1,0,0,1,1,0,0,1
000-45-5513,0,0,1,1,1,0,0,1,1,1
000-13-5173,0,0,0,1,1,0,0,0,0,0
000-45-7875,1,1,1,1,1,1,1,1,0,0
000-53-7184,0,0,0,0,0,0,0,0,0,0
000-36-0434,0,1,1,1,1,0,0,1,1,0
000-71-2569,0,1,0,0,1,0,0,0,1,0
000-92-3535,1,1,1,1,0,1,1,0,1,1
000-47-3031,0,1,0,1,0,1,0,0,1,0
000-05-4223,0,1,1,1,1,1,1,0,1,1
000-81-2976,1,1,0,0,0,0,0,0,1,0
000-14-0469,0,0,0,1,1,0,0,0,1,1
000-24-9083,0,1,1,0,0,1,0,1,1,1
000-70-3368,0,0,1,1,1,1,0,1,1,1
000-41-3320,0,0,0,0,0,1,0,1,0,0
000-50-7795,1,0,1,1,1,0,0,0,1,1
000-27-2137,0,0,1,0,0,0,1,1,1,0
000-02-3556,1,0,1,1,1,0,1,1,1,0
000-70-8590,0,0,0,0,0,1,1,1,1,1
000-34-4670,1,1,1,0,0,1,1,1,0,1
000-73-0995,0,1,1,1,1,1,1,0,1,1
000-00-8391,0,1,0,0,1,0,0,1,1,0
000-19-4944,1,0,0,1,1,1,1,1,0,1
000-64-1401,1,1,1,0,1,1,0,0,1,1
000-40-8687,0,0,0,1,0,0,1,1,0,0
000-93-6096,0,1,0,1,0,1,0,1,0,1
000-41-3983,1,1,0,0,0,1,1,1,1,1
000-57-8863,0,0,1,0,1,1,1,0,1,0
000-07-9821,0,1,0,1,1,1,1,0,1,1
000-73-9159,0,0,0,0,0,1,0,1,0,0
000-44-4485,0,1,1,0,1,0,0,0,1,1
000-35-9027,1,0,0,1,1,0,0,1,0,1
000-26-6601,0,1,0,0,0,1,0,0,1,0
000-52-2375,1,1,1,0,0,1,1,1,0,1
000-54-4812,1,1,1,1,1,1,1,0,1,1
000-83-1394,1,1,1,0,0,1,0,1,0,0
000-18-8558,1,0,0,1,0,1,1,1,0,1
000-77-1047,0,0,0,0,0,0,0,1,1,1
000-44-9880,0,1,1,1,1,0,1,1,0,0
000-90-2076,1,1,0,1,1,0,1,0,0,1
000-23-2341,1,0,0,1,0,1,0,0,0,1
000-97-0513,1,1,0,0,0,0,1,1,0,1
000-94-1178,0,1,0,0,1,0,1,1,0,1
000-42-1807,1,0,1,1,1,0,0,1,0,1
000-07-3879,1,1,1,0,0,1,0,0,1,1
000-56-8721,0,0,1,0,0,0,1,0,0,1
000-40-2167,1,1,1,0,1,1,1,0,1,0
000-85-9186,0,1,0,1,0,0,1,1,1,0
000-41-8793,0,0,0,1,1,1,0,1,1,1
000-49-7923,0,0,0,0,1,0,1,1,0,1
000-14-9502,0,0,0,1,0,1,0,1,0,0
000-70-5842,0,1,0,0,0,0,0,0,0,1
000-99-8543,1,0,0,0,0,1,0,1,1,1
000-52-4028,1,0,0,0,1,1,1,0,0,0
000-62-6899,1,0,1,1,1,1,0,0,0,1
000-99-8889,1,1,1,0,1,1,0,0,1,0
000-02-7295,1,0,1,0,1,1,0,1,1,0
000-38-2934,1,0,1,0,0,0,1,1,0,1
000-07-8020,0,0,1,1,0,1,1,1,0,1
000-48-8309,1,0,1,1,0,0,1,0,1,1
000-74-8249,1,0,0,0,0,0,0,0,1,1
000-22-4267,1,0,0,0,1,1,0,1,0,0
000-63-5005,1,0,0,0,0,0,1,1,1,1
000-16-5555,1,1,0,1,0,0,1,1,0,1
000-48-4451,0,0,0,1,0,1,0,1,0,1
000-12-7758,0,1,0,1,0,1,1,1,0,1
000-03-9837,0,0,0,1,0,1,0,0,0,1
000-69-2748,0,1,0,0,1,0,0,0,0,0
000-05-7413,1,1,1,0,1,1,1,1,1,1
000-15-7611,0,1,0,0,1,0,1,1,0,0
000-27-5538,1,0,1,0,1,1,1,0,0,0
000-92-4620,0,0,1,0,0,1,1,1,0,0
000-72-8373,1,1,0,0,1,0,0,0,0,0
000-83-1959,1,0,1,1,0,0,1,0,1,0
000-91-5147,1,0,0,0,1,1,0,1,0,0
000-15-7444,0,1,0,0,1,1,1,1,0,0
000-30-2807,0,0,1,0,0,1,1,1,1,0
000-14-8361,0,0,0,1,0,1,0,1,1,1
000-10-2053,1,1,0,0,1,1,0,1,1,1
000-34-5826,1,1,1,1,0,1,0,0,1,0
000-66-3613,0,1,1,0,0,1,0,1,1,0
000-23-7968,1,1,0,1,0,1,1,0,0,1
000-74-9942,0,0,0,0,1,1,1,0,0,0
000-80-0401,0,1,0,1,1,1,1,0,1,1
000-95-9810,1,0,0,1,0,1,0,1,1,1
000-25-0137,1,1,0,1,0,1,0,1,0,1
000-69-8065,1,1,1,0,1,0,0,1,0,1
000-52-8221,1,0,0,0,0,1,1,0,0,0
000-46-2459,0,0,1,1,0,0,1,1,1,1
000-28-7154,1,0,1,0,0,0,0,0,1,1
000-70-4170,0,0,1,1,1,1,1,0,0,0
000-81-2260,0,1,0,0,0,0,1,0,0,0
000-07-1941,1,1,1,0,0,1,0,0,1,1
000-86-2569,1,1,0,0,1,1,0,1,0,1
000-75-3236,1,1,1,0,0,0,0,1,0,1
000-30-4347,1,1,1,1,0,1,0,0,1,0
000-28-2422,0,0,1,0,0,1,0,0,1,0
000-23-6742,0,1,1,0,0,1,1,1,1,0
000-01-1988,0,0,1,0,0,0,1,0,0,0
000-81-6962,0,1,1,0,1,0,1,0,1,1
000-46-1681,1,0,0,1,0,0,1,0,1,1
000-84-7050,1,0,1,0,1,0,1,1,1,0
000-34-6292,0,0,0,1,1,1,1,1,1,0
000-88-4600,1,1,1,0,0,1,1,1,1,0
000-88-0842,0,1,1,0,1,1,0,1,0,0
000-45-2849,0,0,0,1,0,0,0,0,1,1
000-86-1099,1,0,0,0,0,0,0,1,1,1
000-69-3282,1,0,0,0,1,1,1,0,1,1
000-23-2889,1,1,1,0,0,1,0,1,0,0
000-67-8657,1,1,0,0,0,1,0,0,0,0
000-49-2160,1,0,1,0,0,1,1,1,1,0
000-07-0610,0,1,1,0,1,0,1,0,1,1
000-85-7710,1,0,1,1,0,1,0,1,1,1
000-65-0594,0,0,0,0,0,1,0,1,1,0
000-88-8109,1,0,1,0,1,1,0,1,1,1
000-16-7169,1,1,0,1,1,1,0,1,1,1
000-45-0428,1,1,1,0,0,1,0,1,1,0
000-59-3536,1,0,0,1,1,1,0,1,1,0
000-21-8932,0,0,1,1,0,1,1,1,0,1
000-74-3986,0,0,1,0,1,1,0,0,0,0
000-61-0180,0,1,1,1,0,1,1,1,1,0
000-96-0748,0,0,1,1,0,1,1,0,0,1
000-87-6409,0,1,1,0,0,0,0,0,1,1
000-93-1002,1,1,0,1,1,0,1,0,0,0
000-87-0222,0,0,0,1,0,1,0,0,0,0
000-74-9831,1,0,1,0,0,1,1,0,1,0
000-11-3749,1,0,1,1,0,1,0,1,1,0
000-38-2611,1,0,1,1,0,0,0,1,1,0
000-50-4301,0,0,0,0,1,0,1,0,0,0
000-32-0624,1,0,1,1,0,0,1,0,0,0
000-27-4221,0,1,0,0,0,1,1,1,0,1
000-20-9922,0,1,1,1,0,0,0,0,1,0
000-98-4921,0,1,0,1,0,0,0,0,1,0
000-22-8961,0,0,0,1,1,0,1,0,0,0
000-97-9268,0,0,1,0,1,0,0,0,0,1
000-02-9320,1,1,1,1,0,1,0,0,1,1
000-88-3384,0,0,0,0,0,0,1,0,0,0
000-03-5132,0,1,0,0,1,1,0,0,0,0
000-16-7252,0,1,0,0,1,1,0,1,0,1
000-38-3365,0,1,1,0,1,1,0,0,0,1
000-38-8965,0,0,1,0,1,0,0,0,0,0
000-87-3723,1,0,1,0,1,1,1,1,0,1
000-80-4290,0,1,1,0,0,0,0,1,1,1
000-69-7770,1,0,0,0,1,1,1,0,1,0
000-15-7289,0,1,1,1,0,1,0,0,1,0
000-55-0027,1,0,1,0,0,0,1,0,0,0
000-53-0113,0,0,0,0,0,0,0,0,0,0
000-67-7333,0,1,0,1,1,1,1,0,1,1
000-20-3730,1,0,1,1,1,0,1,1,0,1
000-58-4984,1,1,1,0,0,0,0,0,0,0
000-68-2603,1,1,1,1,1,0,1,1,0,1
000-40-5562,0,1,1,1,0,0,0,1,0,1
000-35-9694,1,1,1,1,0,1,0,1,0,0
000-84-1878,0,0,1,1,0,0,0,0,1,1
000-77-5895,0,1,0,0,0,1,1,1,1,1
000-29-0957,0,1,1,1,0,0,1,1,1,1
000-81-0265,1,1,1,0,0,1,1,1,0,0
000-62-3891,1,0,1,1,0,0,1,1,0,1
000-19-1009,1,1,0,1,1,1,0,0,0,0
000-96-2511,0,1,1,0,1,0,1,1,1,1
000-18-2444,0,1,1,0,0,0,0,1,1,1
000-14-2567,1,1,0,1,0,1,0,1,1,0
000-89-1712,0,0,0,1,0,1,0,1,0,1
000-91-8380,1,1,0,0,1,0,0,0,1,0
000-24-4915,0,0,1,0,1,1,1,1,1,0
000-31-3811,1,1,1,0,0,1,1,0,0,0
000-47-2305,0,0,1,1,1,1,1,0,1,1
000-02-1977,1,1,0,0,0,1,0,1,0,0
000-38-8934,0,1,1,1,1,0,1,1,0,0
000-74-3082,0,0,0,0,1,0,1,1,1,1
000-07-9258,1,0,0,0,0,0,1,0,1,0
000-35-6042,1,0,1,0,1,1,1,0,0,0
000-15-1451,0,1,1,1,0,0,1,0,1,1
000-30-2519,0,0,0,0,1,0,1,1,0,0
000-51-5378,1,1,1,0,1,0,1,1,1,0
000-19-0635,1,0,1,1,1,0,0,0,1,1
000-62-7474,1,1,1,0,0,1,0,1,1,0
000-48-8744,0,1,0,0,1,0,0,1,1,0
000-55-6420,1,0,0,0,0,1,1,1,1,0
000-78-9829,0,0,1,0,1,0,0,1,0,0
000-78-4454,1,0,1,1,0,0,0,0,1,1
000-25-7201,1,0,0,0,0,1,0,0,1,0
000-21-8540,1,1,1,0,0,1,1,1,1,0
000-40-2604,0,1,1,0,1,0,1,0,0,1
000-29-1165,0,0,0,1,1,1,0,1,1,1
000-23-4427,0,0,0,1,1,1,1,1,1,0
000-71-0872,1,0,0,1,0,0,0,0,1,0
000-27-4928,0,0,0,0,1,1,1,1,0,0
000-55-7072,0,0,0,0,1,0,0,0,0,1
000-30-9746,1,1,1,1,1,0,1,0,0,0
000-36-1325,0,1,1,1,1,1,0,1,1,0
000-47-4999,0,0,1,1,0,1,1,1,1,0
000-49-8474,1,1,0,0,1,0,0,0,1,1
000-99-5869,0,1,0,1,1,1,0,1,0,0
000-43-3599,0,0,0,0,0,0,1,0,1,1
000-69-8675,0,0,0,1,1,1,0,1,1,1
000-40-2385,0,0,0,0,0,1,1,0,1,0
000-05-6832,1,0,0,1,1,1,0,0,1,1
000-86-4003,1,0,0,0,0,0,1,0,0,1
000-84-0948,0,1,1,0,1,1,1,0,0,1
000-14-1193,0,1,1,1,1,0,1,0,0,1
000-17-8865,0,0,1,0,1,1,0,1,1,1
000-65-8154,0,1,0,0,0,1,0,1,0,0
000-94-1562,0,1,0,1,1,0,1,1,1,0
000-11-8847,1,1,0,0,0,0,0,1,0,0
000-49-0365,1,0,1,1,1,0,1,1,1,0
000-46-0836,1,1,1,1,0,1,1,1,0,0
000-94-3724,1,0,1,1,1,0,0,0,0,0
000-11-0992,1,1,0,1,1,0,1,0,0,1
000-17-6960,0,0,1,1,1,0,0,1,1,1
000-38-0803,1,1,0,1,0,0,0,1,1,1
000-79-2328,1,1,1,0,1,0,0,1,1,0
000-26-9906,0,1,0,1,1,1,1,1,1,0
000-34-2587,1,0,1,1,1,0,0,0,0,1
000-72-4047,1,0,1,1,1,0,0,1,1,1
000-05-7595,1,0,1,1,0,0,1,0,0,0
000-61-1939,1,0,1,1,1,0,0,1,1,0
000-15-3816,1,0,0,1,1,1,0,0,1,1
000-31-4679,1,1,1,0,0,0,1,0,0,0
000-77-5574,1,1,1,0,0,0,1,0,1,1
000-13-9621,0,1,0,1,0,0,0,0,1,0
000-44-9841,1,1,1,0,1,1,1,0,0,1
000-19-6832,0,0,0,0,1,0,1,0,0,1
000-24-2730,0,1,0,0,0,1,0,0,1,0
000-12-1582,0,1,1,0,1,0,0,0,0,0
000-17-7113,1,0,1,1,0,1,0,0,0,0
000-09-8465,1,0,1,1,0,1,1,0,1,1
000-67-1770,0,0,1,0,1,0,1,1,1,1
000-00-3685,0,1,0,1,1,1,1,0,0,1
000-04-1765,1,0,0,1,1,0,0,0,1,1
000-21-3794,1,0,1,1,0,1,1,0,0,0
000-23-0244,0,1,0,0,1,1,1,0,0,1
000-78-6601,1,0,0,1,1,0,1,0,1,1
000-19-7271,1,1,0,0,0,1,1,0,1,1
000-49-0795,0,1,1,1,1,1,0,0,0,0
000-15-6991,1,0,0,0,1,0,1,1,0,0
000-58-1659,0,1,1,0,1,0,0,0,0,1
000-73-0103,0,0,1,1,0,0,0,0,0,0
000-33-6327,1,0,1,1,0,0,0,0,1,0
000-48-1135,1,0,0,0,0,0,1,1,0,0
000-72-6800,1,0,1,0,0,0,1,0,0,0
000-18-3742,0,1,0,1,0,0,1,0,1,1
000-19-2636,0,0,0,1,0,0,0,0,0,1
000-37-7040,0,0,1,0,1,1,1,1,1,0
000-32-0781,1,0,1,0,1,1,0,1,0,0
000-12-2324,0,1,1,1,0,0,0,0,1,0
000-06-3905,0,0,0,1,0,0,1,0,0,0
000-66-0176,1,0,1,1,1,0,1,0,0,0
000-27-2371,1,0,1,1,1,0,1,1,0,0
000-34-4155,0,0,0,0,1,0,0,0,1,0
000-15-9456,1,0,1,0,0,1,1,1,1,0
000-36-8378,0,0,0,1,0,0,1,0,0,1
000-18-4917,1,0,0,1,0,1,1,0,1,1
000-64-8025,1,0,1,1,0,1,0,1,0,1
000-65-6716,0,1,1,0,0,0,1,0,1,0
000-83-0495,0,0,1,0,0,1,1,0,1,1
000-43-5904,1,1,0,1,0,1,0,1,1,1
000-55-9275,0,1,1,0,1,1,0,1,0,1
000-75-3182,1,1,0,0,0,1,0,0,1,1
000-53-1550,0,0,0,1,0,1,0,1,0,1
000-80-6399,1,1,1,1,1,0,0,0,1,0
000-92-9561,1,1,1,0,0,0,1,0,0,0
000-76-2013,1,1,0,0,0,1,0,0,0,1
000-66-0030,1,1,0,0,1,1,0,1,1,0
000-02-8641,0,0,0,1,1,1,0,0,0,1
000-67-1635,0,1,1,1,1,1,1,1,0,1
000-80-7263,1,1,0,1,0,1,0,0,1,0
000-73-9526,1,1,1,1,1,1,1,0,1,0
000-95-8754,1,0,1,1,1,1,1,1,0,1
000-83-1820,1,1,1,1,1,0,0,0,1,0
000-27-1748,1,0,1,1,1,0,1,1,1,1
000-44-5859,0,1,0,0,0,0,0,0,1,0
000-06-1649,1,0,0,1,0,0,1,0,0,0
000-71-4825,0,0,1,1,0,1,1,0,0,0
000-23-2612,1,0,0,1,0,0,0,0,0,0
000-01-1498,0,1,1,1,1,1,0,0,1,1
000-63-2762,0,1,1,0,0,0,1,1,0,1
000-24-4747,0,0,0,1,0,0,1,0,0,1
000-67-4686,1,0,1,0,0,0,0,0,0,1
000-36-4157,0,0,0,1,1,1,1,0,0,0
000-74-2060,0,1,1,1,1,1,1,1,0,1
000-23-9585,1,0,1,1,1,0,1,0,1,0
000-57-9368,1,0,0,1,1,0,1,1,1,0
000-65-3147,0,0,0,1,1,1,1,1,0,0
000-68-2975,1,1,0,0,0,0,1,1,1,0
000-90-2380,0,1,0,0,0,1,0,0,1,0
000-16-4424,0,1,0,0,0,0,1,1,0,0
000-98-9139,0,0,0,1,0,1,1,0,0,1
000-22-3464,0,1,0,0,1,1,1,1,1,1
000-33-2686,0,0,1,1,0,1,0,0,1,1
000-68-9770,0,0,0,0,1,0,1,0,1,0
000-43-4272,1,0,1,1,1,1,1,0,1,1
000-44-0460,0,0,0,0,0,1,1,0,1,0
000-25-7378,1,0,0,0,0,0,1,0,0,1
000-41-9127,1,1,1,0,0,1,0,0,1,0
000-99-7012,1,0,0,1,1,1,1,1,1,1
000-61-2287,0,1,1,1,1,0,0,0,0,0
000-35-9965,0,0,1,1,0,0,1,0,1,0
000-37-0778,1,1,0,1,1,1,0,0,0,0
000-92-6763,1,1,1,1,0,1,1,0,1,0
000-15-0805,1,1,1,0,0,0,0,1,1,0
000-72-5914,1,1,0,0,0,0,1,1,0,1
000-82-3736,0,0,0,1,0,0,0,0,0,0
000-83-5338,0,1,0,0,0,1,1,0,1,1
000-81-7537,1,1,0,0,0,0,0,1,0,1
000-28-5979,0,0,1,1,1,1,1,0,0,0
000-87-7960,1,0,0,1,1,1,1,1,1,0
000-86-6904,0,0,1,0,0,1,1,0,1,1
000-54-9210,0,1,1,0,0,0,1,1,0,1
000-63-0201,1,1,1,0,1,1,0,0,0,1
000-14-3213,0,1,1,0,0,1,0,1,1,1
000-66-0589,1,0,0,1,0,0,0,1,0,0
000-99-1619,1,0,1,0,1,1,1,0,0,1
000-41-6204,1,0,1,1,1,1,0,1,1,1
000-51-7970,0,1,0,1,0,1,1,0,0,1
000-49-5075,1,1,0,1,1,1,0,0,1,0
000-65-9904,0,0,0,1,1,1,1,1,0,0
000-85-5616,1,1,0,1,1,1,1,0,1,0
000-35-0316,1,1,0,0,1,0,0,0,0,0
000-03-9384,0,1,1,1,0,1,0,0,1,0
000-95-3916,1,0,1,0,0,0,0,0,0,1
000-69-2998,1,0,1,1,1,0,1,0,1,0
000-01-8568,0,0,1,0,1,0,0,1,0,0
000-39-3932,0,1,0,1,1,1,1,1,0,0
000-58-0834,0,1,0,0,0,0,0,0,1,1
000-94-8642,0,1,1,0,0,1,1,1,1,1
000-75-9002,0,0,1,1,1,1,1,1,1,1
000-82-2949,1,1,1,0,1,0,1,0,1,0
000-09-1156,1,1,1,1,1,1,0,1,0,1
000-85-8424,1,0,1,0,1,1,0,1,1,1
000-26-6511,1,1,0,0,1,0,0,1,1,1
000-21-4719,0,0,1,1,1,0,1,1,0,1
000-83-2027,0,1,1,1,0,0,1,1,1,1
000-12-1980,0,0,0,1,0,1,1,1,0,0
000-61-4420,1,1,0,0,0,1,0,1,0,1
000-41-6350,1,1,1,1,0,1,0,1,0,0
000-00-3293,0,0,1,1,1,1,1,1,0,0
000-73-0254,0,1,0,0,1,0,0,0,0,0
000-58-3960,1,0,0,0,1,0,1,0,0,0
000-28-3717,1,0,0,0,0,0,1,1,0,0
000-19-4241,1,1,1,0,1,1,1,1,0,1
000-12-9639,0,0,0,0,0,1,0,1,0,0
000-32-1242,0,0,1,1,1,1,0,1,1,1
000-74-2905,1,0,1,1,0,0,1,0,0,0
000-63-3875,0,0,1,0,1,1,0,0,0,1
000-55-8246,0,1,1,0,0,0,1,0,0,0
000-36-2346,0,1,0,0,1,0,1,0,0,1
000-95-5640,0,0,1,1,0,1,1,0,1,1
000-23-8010,1,0,0,1,0,1,0,0,1,1
000-00-7803,1,0,1,1,1,0,0,1,1,0
000-24-0999,1,0,0,1,1,0,1,1,1,0
000-83-4119,1,1,0,0,0,1,0,1,1,1
000-49-8997,0,0,1,1,0,1,0,0,0,0
000-91-0565,0,1,1,0,1,0,0,0,0,0
000-13-4446,1,0,0,1,0,1,1,0,0,0
000-11-8775,1,0,1,0,1,1,0,1,1,1
000-93-5700,0,0,0,0,1,0,0,1,1,1
000-66-3913,0,0,0,0,0,0,1,1,1,1
000-78-3660,1,0,0,0,1,1,0,0,1,0
000-32-4255,0,1,1,1,0,1,0,1,0,0
000-61-5654,0,0,0,1,0,1,1,1,0,0
000-58-3410,1,1,0,0,1,1,1,1,1,0
000-03-3132,1,0,0,0,1,0,1,1,1,1
000-32-8494,1,1,1,1,0,0,1,1,1,1
000-33-1496,1,1,1,0,0,1,1,0,0,0
000-45-6013,1,1,1,0,1,1,0,1,1,0
000-01-5843,1,1,0,0,1,1,1,0,0,0
000-02-2355,1,0,1,0,1,0,1,1,0,0
000-22-1363,1,0,0,1,1,0,1,0,1,1
000-58-5404,1,0,1,0,0,0,1,0,0,0
000-18-5126,1,0,0,1,1,0,1,1,0,0
000-74-4530,0,0,0,1,1,1,1,1,0,0
000-49-9100,1,1,1,1,0,1,1,1,1,0
000-73-2210,1,0,1,1,0,1,1,0,0,0
000-82-9686,0,1,0,0,1,1,1,1,1,1
000-74-1676,0,1,1,0,1,1,1,1,0,0
000-50-5139,1,0,1,0,1,0,0,0,1,1
000-68-5506,1,0,0,0,0,0,0,1,1,1
000-37-4440,1,1,0,1,0,0,0,1,0,1
000-58-0136,0,1,0,0,0,1,0,0,1,0
000-62-1605,0,0,0,1,1,1,0,1,0,1
000-18-9433,1,0,0,0,1,0,1,1,0,0
000-89-7724,0,1,0,0,1,0,1,0,1,1
000-19-6277,1,1,0,1,0,0,1,1,1,1
000-68-4648,0,0,1,0,1,0,0,0,1,1
000-38-2967,1,1,0,1,0,0,0,0,0,1
000-88-8342,0,0,1,0,1,1,0,0,1,0
000-96-8099,1,0,0,1,1,1,0,1,0,1
000-36-6417,1,0,0,1,1,0,1,1,0,1
000-46-2791,0,1,0,1,1,1,1,0,0,1
000-66-3977,1,0,0,1,1,1,1,1,1,1
000-05-4191,1,0,0,0,1,1,0,0,0,1
000-92-5452,1,1,0,1,0,1,1,1,1,1
000-98-1806,1,0,1,1,1,1,0,0,1,1
000-42-8673,1,0,0,1,1,0,0,1,1,0
000-51-3024,0,0,0,1,1,0,0,1,1,0
000-90-6632,0,1,1,0,1,0,1,1,0,0
000-89-1649,1,0,1,0,1,0,0,0,0,1
000-66-9782,0,0,1,0,0,0,1,1,0,1
000-36-6870,1,1,0,0,0,0,1,0,0,1
000-85-3172,1,1,0,1,1,0,1,1,0,0
000-46-4845,0,1,1,1,0,1,1,1,0,1
000-37-7622,1,1,0,1,0,1,1,0,1,1
000-00-6364,1,0,1,0,1,0,0,1,0,0
000-75-1668,1,0,0,0,1,0,1,0,1,1
000-10-7037,0,0,0,0,1,1,0,0,0,0
000-89-7462,1,0,0,1,0,1,0,1,0,1
000-44-4516,1,0,1,0,0,0,0,0,1,1
000-40-4117,1,0,1,1,0,1,0,0,0,1
