SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-13-0084,1,0,1,1,0,0,1,1,1,1
000-65-9711,1,0,0,0,0,0,0,0,1,0
000-09-3060,1,0,1,0,0,0,1,1,0,0
000-34-3537,1,0,0,0,1,1,0,1,1,1
000-80-1441,0,1,1,1,0,0,0,1,1,1
000-40-7268,0,0,0,0,0,0,0,1,0,1
000-32-6280,1,1,0,1,1,1,0,1,0,0
000-41-6691,1,1,1,1,0,1,1,1,0,1
000-40-8924,1,1,0,0,0,0,1,1,0,1
000-62-4321,0,0,0,0,0,1,0,0,1,0
000-72-2800,0,1,1,1,1,0,1,0,1,0
000-13-1153,1,0,0,0,0,0,0,1,1,1
000-58-7343,1,0,1,1,1,0,0,0,0,0
000-41-4286,0,0,0,0,1,1,0,0,0,1
000-46-8101,1,0,0,0,0,1,0,0,1,0
000-02-7528,1,0,0,1,1,0,1,0,0,0
000-75-0507,1,1,0,1,0,1,1,0,0,1
000-09-9923,1,1,1,0,0,0,1,0,1,1
000-80-9093,1,0,0,0,0,0,0,1,1,0
000-69-7148,1,1,0,0,0,1,0,1,0,1
000-14-6848,1,1,1,0,1,0,1,0,1,1
000-18-6794,1,0,1,1,0,1,1,1,0,0
000-52-1998,1,0,1,0,0,1,1,0,1,0
000-04-1240,0,1,0,1,0,1,0,0,0,0
000-07-6610,0,1,1,1,1,1,0,0,1,1
000-43-6896,0,0,1,0,1,0,1,1,0,0
000-16-2508,1,1,1,0,0,1,1,1,1,0
000-69-8207,0,0,0,0,0,1,1,0,0,1
000-94-3674,0,0,0,1,0,1,1,0,0,1
000-57-9149,0,0,1,0,1,1,0,1,0,1
000-38-6666,1,0,0,0,0,0,1,1,1,0
000-31-5314,1,0,0,0,1,1,0,1,0,1
000-94-4716,0,1,1,1,1,1,1,0,0,0
000-83-5387,1,1,0,0,1,0,0,0,0,0
000-53-7815,1,0,1,1,1,1,1,1,1,0
000-52-7867,1,0,1,0,0,0,1,1,0,1
000-04-9471,1,1,1,1,0,1,1,1,0,0
000-65-7561,1,0,0,1,0,0,0,0,0,0
000-89-1410,1,0,0,0,0,0,1,0,1,0
000-72-7627,1,1,1,0,1,1,0,0,0,1
000-65-5661,0,1,0,0,1,0,1,1,1,0
000-90-7901,1,1,1,0,0,1,1,0,0,0
000-50-7843,0,1,1,0,0,0,1,1,1,0
000-32-6407,1,1,0,1,0,1,1,1,1,0
000-07-0996,1,1,0,1,1,0,0,1,0,1
000-20-4037,0,1,1,0,0,1,0,1,1,0
000-73-9205,1,1,1,0,0,0,0,1,0,0
000-02-3963,1,1,0,0,1,0,0,1,1,1
000-65-1664,1,1,1,0,0,1,1,0,1,0
000-76-3992,0,0,1,1,1,1,0,0,0,0
000-26-8846,1,1,0,0,0,0,0,1,0,1
000-29-4622,0,0,0,1,1,0,1,1,1,1
000-71-3047,1,1,0,1,0,0,1,0,1,1
000-59-6824,1,1,1,1,1,1,0,1,0,1
000-35-2822,1,1,0,1,1,0,1,0,0,1
000-77-5078,0,1,0,1,1,1,1,1,0,1
000-16-4902,1,0,1,1,1,0,1,0,0,0
000-48-7736,0,0,1,0,0,1,1,0,1,0
000-72-4863,0,1,0,0,1,1,1,1,1,0
000-55-0798,1,1,0,0,1,1,1,1,1,0
000-83-2111,1,1,0,1,1,1,0,1,0,0
000-72-9407,0,0,1,1,1,0,0,0,0,0
000-68-1282,0,1,1,1,0,0,1,0,0,0
000-78-0238,1,1,0,0,0,1,0,1,0,0
000-43-9369,1,0,0,0,0,1,0,1,1,1
000-78-0257,1,0,0,0,1,1,1,0,1,0
000-01-9822,1,0,0,1,0,0,1,0,1,0
000-97-0281,0,1,0,1,0,1,0,0,0,0
000-98-6737,0,0,0,0,0,1,1,0,0,0
000-48-2569,0,1,0,1,1,0,1,1,0,0
000-53-8801,1,0,0,0,1,0,1,1,0,1
000-79-5562,0,0,1,0,1,1,1,0,0,0
000-45-6124,1,0,1,0,1,0,1,1,0,1
000-76-3948,0,1,0,1,1,0,1,0,0,1
000-69-5283,1,0,1,1,1,0,1,0,1,1
000-15-7207,1,1,0,1,1,0,1,0,0,1
000-87-5640,0,1,1,1,1,0,0,1,1,1
000-94-3404,1,1,0,1,0,0,1,0,1,0
000-23-4813,1,0,0,0,1,1,0,1,0,1
000-53-6800,0,1,0,0,1,0,0,0,0,0
000-66-4470,1,1,0,1,0,1,1,1,0,0
000-16-8696,0,0,1,1,0,1,0,1,0,1
000-34-8815,1,0,1,0,1,1,1,0,1,0
000-95-2509,0,1,0,0,1,1,0,0,1,0
000-06-0376,1,0,1,1,1,1,1,0,1,0
000-66-3173,0,1,1,1,0,1,1,1,0,1
000-66-8223,0,1,1,0,0,1,0,1,1,0
000-10-8372,1,1,0,1,0,0,1,1,1,1
000-26-5159,1,1,1,1,1,0,1,0,0,0
000-68-1041,1,0,1,0,1,1,1,1,0,1
000-72-5406,0,0,0,0,1,0,0,0,0,0
000-91-8774,1,0,1,0,1,1,0,0,1,1
000-70-1289,1,0,1,1,1,1,0,0,0,1
000-37-7941,1,0,1,0,1,1,0,0,1,1
000-61-7409,1,0,1,0,0,0,0,0,0,1
000-51-0669,0,1,0,0,0,1,0,0,1,1
000-73-0103,0,0,0,1,1,0,1,1,1,0
000-77-4216,0,1,0,1,0,0,1,1,1,1
000-81-4453,0,0,1,1,1,0,0,1,1,1
000-04-3293,0,0,0,0,0,1,1,1,1,0
000-64-7288,0,1,0,1,0,1,1,1,0,1
000-18-2150,1,1,0,1,0,0,0,0,0,0
000-13-5366,1,0,0,0,1,1,1,1,0,0
000-82-3656,0,0,1,1,1,0,0,0,0,0
000-14-3977,1,0,1,1,0,1,0,1,1,0
000-35-5265,0,0,1,0,1,0,0,1,1,1
000-80-6814,0,1,0,0,1,0,1,0,0,0
000-69-2777,1,0,0,0,0,0,0,0,0,0
000-66-4582,1,1,1,1,1,0,1,0,0,1
000-14-1504,1,1,0,1,1,0,0,1,0,1
000-74-9859,0,0,1,0,0,0,0,1,0,0
000-70-9481,1,0,0,0,1,1,1,0,1,1
000-58-5786,0,0,1,1,0,0,1,0,1,0
000-52-8489,0,1,1,1,1,1,1,0,0,1
000-90-1313,1,1,1,1,1,1,0,0,1,1
000-11-4034,1,1,0,1,1,1,0,0,1,1
000-52-2194,1,0,1,0,0,1,0,0,0,1
000-69-7065,0,0,0,0,0,0,1,1,0,0
000-26-8889,0,0,0,1,1,1,1,1,1,1
000-04-5425,1,0,1,1,1,0,0,1,1,0
000-22-6885,0,0,0,0,1,0,1,1,1,1
000-05-9613,1,0,1,0,1,1,1,1,0,0
000-34-8468,0,1,0,1,0,1,0,1,0,0
000-48-3284,0,0,0,0,0,0,1,0,1,1
000-02-6838,1,0,0,0,0,1,1,1,0,1
000-58-3640,1,0,1,0,0,1,1,0,1,0
000-62-6565,0,1,0,0,0,1,1,0,0,1
000-27-1018,1,1,0,0,1,0,1,1,1,1
000-67-5777,0,0,0,0,1,0,0,0,0,1
000-39-2771,0,0,1,1,1,0,1,0,0,0
000-74-3733,0,0,0,1,0,0,0,1,1,0
000-49-1424,1,0,0,0,1,0,1,1,1,1
000-94-5023,1,1,0,1,0,0,1,1,0,1
000-21-2385,1,0,0,1,1,1,0,1,0,1
000-03-9997,1,0,1,1,0,0,1,0,0,0
000-79-4406,0,0,1,1,1,0,1,1,0,0
000-83-4619,0,1,1,1,1,1,1,0,0,1
000-79-4780,0,0,0,0,1,1,1,1,1,1
000-24-9135,0,1,1,1,1,1,1,1,1,0
000-69-6207,1,1,1,0,1,1,1,0,0,0
000-77-6460,1,1,0,0,0,0,0,0,1,1
000-25-1561,0,1,0,1,1,1,1,0,1,0
000-20-0441,0,0,0,1,1,0,1,1,1,0
000-58-9364,0,1,1,0,0,1,0,1,1,1
000-38-8823,0,0,0,0,0,0,1,0,1,1
000-14-9029,0,0,1,1,1,0,0,0,0,0
000-39-3073,0,0,0,1,1,0,1,0,0,1
000-69-4078,1,0,0,0,0,1,1,1,1,0
000-28-1761,0,1,1,0,0,1,1,0,1,0
000-58-4200,0,0,1,1,0,0,0,1,1,1
000-52-2916,1,1,1,0,1,1,1,1,1,0
000-93-1340,0,0,1,0,1,0,0,0,0,1
000-82-9313,1,0,1,1,1,1,0,1,1,1
000-45-9402,1,1,0,0,1,0,0,1,1,1
000-47-4954,0,1,1,1,0,0,1,0,1,1
000-79-9555,1,0,1,1,1,1,0,0,1,1
000-32-3655,0,1,1,1,0,0,0,1,1,0
000-89-1021,0,0,0,0,0,0,0,1,1,0
000-78-8045,0,1,1,1,0,1,1,1,1,0
000-95-3495,0,1,1,1,1,0,1,0,0,0
000-35-8593,0,0,0,0,1,1,1,1,1,1
000-27-6244,0,1,1,0,0,0,1,0,0,0
000-17-5606,0,0,1,0,1,0,0,1,0,1
000-75-1787,0,0,1,1,1,1,0,0,1,1
000-34-5758,1,1,1,1,1,0,1,1,1,0
000-39-4280,0,1,1,0,1,0,0,0,1,0
000-29-8723,0,1,0,1,0,0,1,1,1,0
000-23-5150,1,1,0,0,0,0,1,1,0,0
000-67-7554,1,0,0,1,1,0,1,0,0,0
000-46-7885,1,1,1,0,0,1,1,1,0,0
000-39-2864,1,1,1,1,0,0,1,1,1,0
000-57-5889,0,1,0,1,0,1,0,0,0,0
000-40-3866,1,1,1,1,0,0,0,1,1,1
000-34-8664,1,0,0,0,0,1,1,0,0,1
000-46-4054,0,0,0,0,0,1,0,1,1,1
000-52-6556,1,1,1,0,1,1,0,1,1,0
000-64-6000,0,1,0,1,0,1,1,0,1,1
000-42-1989,0,1,0,0,1,0,0,0,1,1
000-29-2256,1,1,0,0,1,0,0,0,1,0
000-71-6117,0,0,0,1,0,0,1,1,0,0
000-46-7313,0,1,0,0,1,1,0,1,1,0
000-35-4739,1,0,1,0,0,0,0,1,1,1
000-98-6305,1,0,1,1,1,1,1,1,0,0
000-21-0497,1,0,0,0,0,0,1,0,1,1
000-71-4727,1,0,1,0,0,1,1,0,1,1
000-89-7331,1,0,1,0,0,0,1,0,0,1
000-77-2103,0,1,1,1,1,1,0,0,0,1
000-23-8914,0,1,0,1,0,1,0,0,1,0
000-64-7253,1,0,0,1,0,1,1,0,1,0
000-17-7078,0,1,0,1,0,0,1,1,0,1
000-81-9283,1,0,1,0,0,0,0,0,1,0
000-09-8294,1,1,1,1,0,0,0,0,0,0
000-58-8546,1,0,0,1,0,1,0,0,0,1
000-51-9235,1,1,0,0,1,0,1,0,1,1
000-74-3636,0,0,0,1,1,1,1,0,0,1
000-49-9791,1,1,1,1,0,0,0,1,1,1
000-19-4988,1,0,0,0,1,1,0,1,1,1
000-82-9950,1,0,0,1,1,1,1,1,0,1
000-81-5999,0,1,1,0,0,1,1,1,0,1
000-33-6207,1,0,1,1,0,0,1,0,1,0
000-22-6727,1,1,1,0,1,0,1,1,0,1
000-17-8719,1,1,1,0,0,0,1,0,0,1
000-82-8373,1,0,1,0,1,1,1,0,1,0
000-83-7136,1,1,1,1,1,1,0,0,0,1
000-44-3252,0,0,1,1,0,1,0,1,0,1
000-01-4855,1,0,0,1,1,1,0,1,0,1
000-30-9630,1,1,0,0,0,0,0,0,1,1
000-10-1288,0,1,1,0,0,0,1,0,1,1
000-91-5286,0,0,1,1,0,1,1,0,0,0
000-31-1710,0,1,0,0,0,0,0,1,0,1
000-31-8275,1,0,0,0,1,0,1,0,1,1
000-39-7951,0,1,0,1,1,1,0,1,0,1
000-99-5964,1,0,1,0,0,0,0,0,0,1
000-58-2479,1,1,1,0,0,0,1,0,0,1
000-67-3246,1,1,1,0,0,0,0,0,1,1
000-31-4933,0,0,1,1,1,0,0,0,0,0
000-66-9688,1,0,0,0,1,1,1,0,1,0
000-51-9314,0,0,0,1,1,0,1,0,1,1
000-52-9901,1,0,1,0,0,1,1,0,0,1
000-12-4519,1,1,1,0,0,1,1,0,1,1
000-92-5904,1,1,1,0,1,0,1,1,0,1
000-91-9535,1,1,0,1,0,1,0,1,0,0
000-43-9624,0,0,1,0,0,0,0,0,1,0
000-41-7671,1,1,0,1,0,0,0,0,0,0
000-15-4913,0,1,1,0,0,1,0,0,0,1
000-56-2652,1,1,0,1,0,0,0,1,1,1
000-50-3080,0,0,0,0,1,1,0,0,1,1
000-66-4760,1,0,0,1,0,0,1,0,1,1
000-60-3352,0,1,0,1,0,1,1,1,1,1
000-02-1782,0,0,1,0,1,0,1,0,0,1
000-78-4148,0,0,1,1,1,0,0,0,1,0
000-67-8481,1,0,0,1,1,1,1,0,0,0
000-69-4421,1,1,0,0,0,0,0,0,0,1
000-41-6385,0,1,1,0,1,1,0,0,0,1
000-86-1910,0,0,1,0,1,1,0,1,0,1
000-28-9483,1,1,0,1,1,1,1,0,0,0
000-99-1465,0,0,0,0,1,1,1,1,0,1
000-31-4131,1,0,0,1,0,1,1,1,1,0
000-59-5368,0,1,0,0,1,1,0,1,1,1
000-73-4933,0,1,0,0,1,0,1,0,0,0
000-18-0197,0,0,1,1,0,1,1,0,1,1
000-26-9639,0,1,1,0,0,1,0,1,0,0
000-77-7136,1,0,1,1,1,1,1,0,1,0
000-01-4844,1,0,0,0,1,0,1,0,0,0
000-91-5514,1,1,1,0,1,1,0,1,1,0
000-20-5801,0,1,0,1,0,1,0,0,0,0
000-60-0624,0,0,1,1,0,0,1,1,1,1
000-83-3021,0,1,0,1,1,1,0,0,1,1
000-58-3977,1,0,0,1,0,1,1,0,1,0
000-40-6350,0,1,0,0,1,0,0,0,0,0
000-12-5007,1,0,1,1,0,1,0,0,0,1
000-25-6571,1,0,0,0,1,0,1,0,0,1
000-29-7455,1,0,0,1,0,0,0,0,1,0
000-89-5948,0,1,0,0,1,0,1,0,1,1
000-54-9374,0,1,0,0,1,0,1,1,1,1
000-96-7629,0,0,0,0,0,0,1,1,1,1
000-80-6342,1,1,0,0,0,1,1,1,0,0
000-16-9942,0,0,1,0,0,0,1,0,1,1
000-37-4801,0,0,0,1,0,0,1,0,1,0
000-11-8399,0,0,0,1,0,1,1,0,1,0
000-61-6354,1,0,1,0,1,1,1,1,1,1
000-07-6670,0,1,1,1,1,1,1,1,0,0
000-39-9347,0,0,1,0,1,0,1,0,1,1
000-02-4036,0,1,0,1,0,1,0,1,1,1
000-53-2886,0,1,1,1,0,1,1,1,1,1
000-80-8267,1,0,0,0,0,0,0,0,0,0
000-01-7684,0,0,0,1,1,0,0,1,1,1
000-82-5909,0,1,0,1,1,1,1,1,1,0
000-32-1924,1,1,0,0,1,1,1,0,0,1
000-97-5814,0,1,0,0,0,1,0,1,0,1
000-34-8656,0,1,0,0,0,0,0,0,0,0
000-38-4514,1,0,1,1,1,1,1,0,0,1
000-39-1803,0,0,0,1,0,0,1,1,1,0
000-35-2461,1,1,0,1,0,1,0,1,1,1
000-52-3478,1,0,1,1,1,0,1,1,0,1
000-90-8063,1,0,0,0,0,0,1,0,1,1
000-69-7174,1,0,0,1,1,1,0,0,0,1
000-31-8013,1,1,0,0,0,0,1,1,0,0
000-27-0587,0,1,1,0,0,1,0,1,1,0
000-66-9362,0,1,0,1,0,1,1,1,0,0
000-82-7473,1,0,0,0,1,0,1,1,0,0
000-83-4216,0,1,0,0,1,1,0,1,0,0
000-49-3396,0,0,0,0,1,0,1,0,1,1
000-28-7360,0,1,0,1,1,0,1,1,1,1
000-86-9676,0,1,0,0,0,1,0,0,1,0
000-28-8994,1,1,1,0,0,0,0,0,1,0
000-26-6970,1,0,1,0,0,0,1,1,0,1
000-25-5331,0,1,1,1,0,0,1,1,1,1
000-86-8897,1,0,1,1,0,1,0,1,1,0
000-69-8854,0,1,0,0,0,0,1,1,0,1
000-00-0446,1,1,1,0,1,0,1,0,0,1
000-28-4699,0,0,1,1,0,1,1,1,1,0
000-55-5188,1,0,0,0,0,1,0,1,0,1
000-50-2236,1,1,1,0,0,1,0,0,1,1
000-58-2189,0,1,1,0,0,1,0,1,0,0
000-00-5438,0,1,1,1,0,0,1,1,0,0
000-35-6185,0,1,0,1,1,1,1,0,1,0
000-49-2896,0,0,0,1,1,1,1,1,0,0
000-58-0726,1,0,0,1,1,1,0,1,1,0
000-73-9101,0,1,0,1,0,1,0,1,1,0
000-95-9494,1,0,0,1,1,0,0,1,1,0
000-36-3267,1,1,0,1,1,0,0,1,0,1
000-24-5909,0,0,1,0,0,1,1,1,1,1
000-26-4264,1,0,1,1,0,0,0,1,1,0
000-52-2576,0,1,1,1,0,1,1,1,1,0
000-30-9095,0,1,1,1,0,0,1,1,1,1
000-29-1471,1,0,1,1,1,1,1,0,1,1
000-73-9782,0,1,1,1,1,0,1,1,1,0
000-77-9230,1,0,1,1,1,0,1,1,1,0
000-26-9567,0,1,0,1,1,1,0,0,0,1
000-97-5548,1,0,1,1,1,1,0,0,1,1
000-54-9987,1,1,0,0,1,0,1,1,1,1
000-21-3080,1,1,0,0,1,0,0,0,0,0
000-47-9341,0,0,0,0,1,1,1,1,1,0
000-68-8602,0,0,0,0,1,0,1,1,1,0
000-13-8139,1,1,1,0,1,1,1,1,0,1
000-05-2581,0,0,0,1,0,1,0,1,1,1
000-38-0077,1,1,0,0,1,1,0,0,0,1
000-61-2268,1,1,0,0,0,0,1,0,1,1
000-09-3646,0,1,1,1,1,1,0,1,1,0
000-50-6488,1,0,1,1,1,1,0,0,0,1
000-35-6341,0,0,0,0,1,1,1,1,1,1
000-03-7569,1,0,0,0,1,0,0,0,1,0
000-46-2324,1,0,1,1,0,1,1,0,1,0
000-01-5133,1,1,0,1,0,0,1,0,1,0
000-07-1748,1,1,1,1,1,1,1,1,1,0
000-62-0697,0,1,1,1,0,1,0,1,0,1
000-70-0818,1,1,0,0,0,1,0,1,1,1
000-91-2706,0,1,1,1,0,1,0,1,1,0
000-56-0324,0,0,1,1,0,0,0,0,1,0
000-73-2075,1,0,0,1,0,0,1,0,1,0
000-51-8189,1,0,0,0,0,0,1,0,1,1
000-03-7242,0,1,0,1,0,0,1,0,0,0
000-15-9096,0,1,0,1,1,0,1,1,1,1
000-49-9975,0,1,0,0,1,1,1,1,1,1
000-85-5799,1,1,0,1,1,0,1,0,0,1
000-22-2083,1,0,0,1,1,1,0,1,1,0
000-50-1424,1,1,0,0,0,1,1,1,0,0
000-80-3016,0,1,1,1,0,0,0,0,0,0
000-49-7966,0,0,1,0,0,1,1,1,0,1
000-99-1923,1,0,0,1,1,1,0,1,0,0
000-75-0641,0,1,0,1,0,0,1,0,1,0
000-03-0826,0,1,1,1,1,0,1,0,1,0
000-16-2314,1,0,0,1,1,0,0,0,1,0
000-26-2566,0,1,1,0,0,0,0,1,1,0
000-27-6937,1,1,0,0,1,0,1,1,0,0
000-90-3984,0,0,1,0,0,1,0,1,0,1
000-59-6118,1,0,0,0,0,1,1,1,1,0
000-29-7550,1,1,0,0,0,1,1,0,0,1
000-75-1648,1,1,0,0,0,0,0,1,1,0
000-00-8237,0,1,0,0,0,1,1,1,1,1
000-81-7185,0,0,1,0,1,0,0,0,0,0
000-15-2227,0,1,0,1,0,0,0,0,0,0
000-93-6132,1,1,1,0,0,1,0,0,1,0
000-50-9639,1,0,1,1,1,0,0,0,1,1
000-89-1604,1,0,1,0,0,0,0,0,1,1
000-49-7576,0,1,1,1,0,0,1,1,0,1
000-80-5847,1,0,1,1,0,0,1,0,0,1
000-36-2226,1,0,1,0,0,1,0,1,0,1
000-37-8536,1,0,0,1,0,1,1,1,1,1
000-85-6807,0,0,1,1,1,0,0,0,0,0
000-22-9604,0,1,0,1,1,0,1,1,1,0
000-53-0365,0,1,0,1,1,1,1,1,0,1
000-14-2873,1,0,1,0,1,0,1,1,0,0
000-34-4737,0,1,0,0,1,0,1,0,0,0
000-92-3211,0,1,1,1,1,1,1,0,1,0
000-61-8407,1,0,0,0,1,0,1,0,0,1
000-79-5497,0,1,1,1,0,1,0,0,0,0
000-88-1139,1,0,1,1,1,0,0,0,1,1
000-98-6180,0,0,0,1,0,0,1,0,1,1
000-45-6872,1,1,0,0,1,0,0,1,0,0
000-08-0616,1,0,1,0,1,1,0,0,1,1
000-97-4554,1,1,1,0,1,1,1,1,0,1
000-71-9146,0,0,1,1,0,1,0,0,1,1
000-05-2790,1,1,1,0,1,0,0,1,0,1
000-20-7465,1,0,1,1,1,1,1,1,1,1
000-39-6004,1,1,1,0,0,0,1,1,1,0
000-74-1102,0,1,0,1,1,1,1,0,0,1
000-38-3802,0,1,0,0,0,0,0,1,1,0
000-88-2960,0,0,0,0,0,0,0,1,0,1
000-64-7221,0,1,1,0,0,1,0,1,0,0
000-59-0090,1,0,0,1,1,1,1,0,1,0
000-45-5642,0,1,1,1,1,1,0,1,1,0
000-99-7023,1,0,1,1,1,1,1,0,0,0
000-78-1312,0,1,0,0,1,0,0,1,1,0
000-98-8406,0,1,0,0,1,0,1,1,1,1
000-79-9441,0,1,0,0,1,0,0,1,0,0
000-48-6258,1,1,0,0,1,0,1,0,1,1
000-03-1548,1,0,0,0,1,0,0,0,0,0
000-97-0150,0,0,0,1,0,0,1,0,0,1
000-02-1308,1,0,0,0,1,0,1,1,0,1
000-77-5242,1,0,0,0,1,1,1,1,0,0
000-16-5918,0,1,1,0,0,1,1,1,0,1
000-42-2624,1,1,1,1,1,0,1,1,1,1
000-63-1647,1,0,0,1,1,1,0,0,0,0
000-48-0840,1,1,0,1,1,0,1,1,0,1
000-41-3870,1,1,1,1,1,0,0,0,1,1
000-86-3917,0,0,1,1,1,1,1,0,1,1
000-55-7871,1,1,1,0,0,0,0,0,1,1
000-78-5450,1,1,0,1,0,1,1,1,1,1
000-64-2511,0,0,1,0,0,0,1,0,1,0
000-93-9876,0,1,0,0,0,0,1,1,1,1
000-06-9551,0,0,1,0,1,1,0,1,1,1
000-17-9930,1,1,0,0,0,1,0,0,1,1
000-17-6951,0,1,0,0,1,1,0,1,1,1
000-98-3283,0,1,1,1,0,0,1,0,0,1
000-44-7170,1,1,1,1,0,1,0,1,1,1
000-31-8658,1,0,0,1,1,1,0,0,1,0
000-54-7296,0,1,0,0,1,1,0,0,1,1
000-56-6320,0,0,0,0,1,0,1,0,0,1
000-72-2412,0,0,0,0,0,1,1,0,0,1
000-16-3416,1,1,0,1,0,1,0,1,1,1
000-60-8514,0,1,1,1,0,0,0,0,0,1
000-59-2476,0,1,0,1,1,1,1,1,0,1
000-79-1378,0,0,0,0,0,1,0,0,1,0
000-51-2921,0,0,0,1,1,1,0,0,1,0
000-28-1572,0,0,1,1,0,0,1,1,0,0
000-32-5897,0,0,1,1,0,0,1,0,1,0
000-96-8005,0,1,0,0,0,0,0,0,1,0
000-35-4212,1,1,0,1,0,0,0,1,0,1
000-96-0563,1,1,1,0,1,0,1,0,1,0
000-19-8447,1,1,1,0,0,0,0,1,1,0
000-29-7522,1,1,1,1,0,0,0,0,0,0
000-94-9864,1,0,1,0,1,0,1,1,0,0
000-94-3338,0,1,1,1,1,0,0,1,0,0
000-24-0992,1,0,0,0,0,0,1,0,0,1
000-62-7547,0,1,0,0,0,0,1,0,1,0
000-80-1134,0,1,1,1,1,0,0,1,0,1
000-36-5360,1,1,0,0,1,0,0,1,0,1
000-82-5412,0,0,1,0,1,1,0,0,0,1
000-89-1531,1,1,0,0,1,0,0,1,0,0
000-24-0759,1,0,0,0,1,1,0,1,0,1
000-85-9481,1,1,1,1,1,0,0,1,1,0
000-18-1918,0,1,1,1,1,0,1,0,0,1
000-17-6397,0,1,1,1,1,0,0,1,0,1
000-70-4963,0,0,0,1,0,0,1,0,0,0
000-15-5875,1,1,0,1,1,0,1,1,0,1
000-58-9356,1,1,0,1,1,0,1,1,0,0
000-88-8486,0,0,0,1,0,0,1,1,0,0
000-97-5140,1,0,1,0,1,0,1,0,0,0
000-74-1770,1,1,0,0,1,0,0,1,1,1
000-98-9000,1,1,0,0,0,1,0,0,0,1
000-24-2403,1,0,1,1,0,0,1,0,0,1
000-59-0362,1,0,0,0,1,1,0,1,1,1
000-35-7784,0,1,1,0,0,0,0,1,1,0
000-15-4357,1,0,1,1,0,1,1,1,1,1
000-35-9399,1,0,0,0,0,1,0,1,0,0
000-45-5803,0,1,0,0,1,1,0,0,1,0
000-99-0702,0,1,0,0,1,0,0,1,1,1
000-85-6517,0,1,0,1,1,1,1,0,1,1
000-31-3778,1,1,1,0,0,0,1,0,0,1
000-42-3995,0,0,0,0,0,1,1,1,1,1
000-61-1723,0,0,0,1,0,0,1,0,1,0
000-15-1358,0,0,0,0,1,0,1,1,1,1
000-30-8943,1,1,0,1,1,1,0,1,1,1
000-03-5330,1,0,1,0,0,0,1,0,0,0
000-56-8778,0,0,0,0,0,0,0,1,1,1
000-73-2173,0,1,1,1,1,1,0,0,1,0
000-77-5580,0,1,0,0,1,1,0,0,0,1
000-49-5955,0,0,0,0,1,0,1,1,0,1
000-08-9210,0,1,1,1,0,1,0,0,1,1
000-18-3616,1,1,1,1,1,0,0,0,1,0
000-81-9853,1,0,0,0,1,0,1,1,0,0
000-65-2917,0,1,1,0,0,1,1,0,0,1
000-30-2852,1,0,0,0,1,1,0,0,0,0
000-84-7014,1,1,1,0,1,0,1,1,1,0
000-35-0155,0,0,0,1,0,1,0,0,0,1
000-24-9036,1,1,0,0,1,1,1,0,0,1
000-55-3309,0,0,1,0,1,0,1,0,1,1
000-64-3608,1,0,0,0,1,0,1,0,0,1
000-09-5045,1,0,1,1,0,0,0,0,1,1
000-67-8392,1,1,1,0,1,0,1,1,0,0
000-73-4737,0,0,1,0,1,0,0,1,1,1
000-39-7433,0,1,0,0,0,0,0,0,0,0
000-44-3736,1,1,0,1,0,0,1,1,0,1
000-77-0367,0,1,1,0,1,1,0,0,1,0
000-96-2179,0,0,1,1,0,1,1,0,1,0
000-81-3787,0,0,0,0,0,0,1,1,0,1
000-20-8792,1,0,0,0,1,0,1,1,0,0
000-33-6547,1,0,1,0,0,0,1,0,0,1
000-73-8001,1,0,1,1,1,0,1,0,1,0
000-62-9544,0,1,0,1,0,0,1,0,0,0
000-32-9965,0,0,1,0,1,1,0,0,1,1
000-96-2250,0,0,0,1,1,1,0,1,1,0
000-40-4797,1,0,0,1,0,1,0,0,1,0
000-34-8895,0,0,1,1,1,1,0,0,1,1
000-64-7592,1,0,0,0,0,0,0,0,0,1
000-66-7813,1,0,0,0,1,0,1,0,1,0
000-35-7774,1,1,0,1,0,1,1,0,0,0
000-13-6531,0,1,0,1,1,1,1,0,1,1
000-88-2571,0,1,0,1,1,0,1,0,0,1
000-82-0101,1,0,1,0,1,0,1,0,0,0
000-44-2844,1,0,0,0,1,1,1,1,0,0
000-87-2497,1,0,0,1,0,1,0,1,0,0
000-95-4207,1,0,1,1,0,1,0,1,0,1
000-95-4038,0,0,1,0,1,1,0,0,1,1
000-00-4595,1,1,0,1,1,1,1,0,0,0
000-81-9032,1,0,1,1,1,1,0,1,1,1
000-70-2795,1,0,1,0,0,0,0,1,1,0
000-99-3956,1,0,1,0,0,0,1,1,1,0
000-11-1661,0,1,1,1,0,1,1,0,1,0
000-28-8240,0,0,0,0,1,0,1,0,1,0
000-82-0949,1,1,1,0,0,0,1,1,1,1
000-92-4118,0,0,1,0,0,0,0,1,0,0
000-27-8210,1,1,0,0,1,1,1,0,1,1
000-04-7497,0,0,0,1,0,0,1,1,1,0
000-54-9616,1,0,0,1,1,1,1,0,1,0
000-99-5008,1,1,1,1,0,0,1,1,0,0
000-21-8414,1,1,0,0,1,1,1,0,0,0
000-18-0414,1,1,0,0,0,1,1,1,1,1
000-59-0975,0,0,1,0,1,0,0,0,0,1
000-48-2309,1,0,1,1,1,0,1,0,0,1
000-33-0690,1,1,1,0,0,0,0,1,1,1
000-64-0697,1,1,0,1,1,1,0,0,1,0
000-80-0756,0,0,1,1,0,1,0,0,1,0
000-73-1329,0,0,1,0,1,1,1,0,1,0
