SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-49-3093,1,0,1,0,0,0,0,0,0,0
000-48-5404,1,0,1,0,0,1,1,0,1,1
000-51-9516,1,1,0,1,1,0,0,0,1,1
000-97-4907,1,1,0,1,0,1,1,1,0,1
000-27-8186,1,1,0,0,1,0,0,1,0,1
000-93-0644,1,1,1,1,1,1,0,0,0,1
000-73-2862,1,1,0,0,1,0,1,0,0,1
000-23-0408,0,1,0,0,0,0,1,1,0,1
000-08-1054,0,0,1,1,1,0,0,0,1,1
000-62-1889,1,0,0,0,1,1,0,1,0,0
000-34-3017,0,1,1,0,1,1,1,0,0,0
000-60-6618,0,0,1,0,0,1,0,1,0,1
000-79-8767,1,1,1,0,1,1,0,1,1,0
000-03-6262,0,0,1,1,1,1,0,1,0,0
000-02-5435,1,0,1,1,1,1,0,1,0,1
000-39-0490,0,0,0,1,0,1,1,1,1,0
000-36-8019,0,0,0,1,1,1,1,1,1,0
000-15-5970,1,1,1,1,0,0,0,0,1,0
000-16-7334,0,0,0,1,1,0,0,1,0,0
000-54-9051,0,1,0,1,1,0,1,1,0,1
000-45-9831,0,0,1,1,0,0,0,1,1,1
000-84-7058,0,0,1,1,0,0,1,0,0,1
000-65-3292,0,1,1,1,0,1,0,0,0,0
000-54-7061,0,1,0,0,0,0,1,0,0,0
000-61-0334,1,0,0,0,1,1,1,1,0,0
000-33-1150,0,0,1,1,1,1,0,0,0,0
000-86-7577,0,1,1,0,1,0,1,0,1,0
000-84-5192,1,1,1,0,1,0,0,0,1,0
000-19-6590,0,1,1,0,1,0,1,0,0,0
000-57-3155,0,1,0,1,0,1,0,0,1,1
000-02-0568,0,0,0,1,1,0,1,0,1,1
000-33-1049,1,1,0,0,0,0,1,0,1,0
000-52-4890,0,1,0,0,0,0,1,1,0,1
000-35-1728,1,0,1,0,1,0,1,1,0,0
000-22-8667,1,0,1,0,1,1,0,1,0,0
000-12-9842,1,0,1,0,0,0,0,0,1,0
000-18-7763,0,1,1,1,0,1,1,0,1,0
000-51-9892,1,0,1,1,1,1,1,0,1,0
000-64-0153,1,0,1,0,1,0,0,0,0,0
000-77-9251,0,1,0,1,0,0,0,0,0,1
000-02-0101,1,0,0,0,1,0,0,0,0,0
000-47-2270,0,0,0,1,0,0,1,0,0,1
000-05-8073,1,1,1,0,1,0,1,0,0,1
000-54-3171,1,0,1,0,0,0,0,1,0,1
000-80-1492,1,1,1,0,1,0,1,0,0,1
000-67-5762,1,1,1,1,1,1,1,1,1,0
000-15-4475,0,0,1,1,0,0,0,1,0,1
000-01-8534,0,0,1,1,0,0,0,1,1,1
000-14-5255,1,1,0,0,0,0,0,1,0,0
000-09-2489,1,1,0,0,1,0,0,0,1,0
000-20-1987,1,0,1,0,0,0,0,1,1,1
000-46-3215,1,0,1,0,0,1,0,1,1,1
000-19-0015,0,1,1,1,0,0,0,1,0,0
000-67-2540,0,1,1,1,0,0,1,1,1,1
000-48-1783,1,0,1,0,0,1,1,1,1,1
000-29-4145,1,1,1,0,1,1,0,0,1,1
000-35-2923,0,1,0,0,1,0,0,1,0,1
000-27-6460,1,1,1,1,0,1,1,0,1,0
000-81-5098,1,0,0,0,1,1,0,1,1,0
000-74-4448,0,0,1,0,0,1,1,0,0,0
000-15-4140,0,0,1,0,0,1,0,0,0,0
000-22-4858,1,0,1,1,1,0,1,0,1,1
000-90-5169,0,1,0,1,1,0,1,1,0,0
000-51-1929,0,0,1,0,0,0,0,1,0,1
000-05-0570,1,0,1,0,1,0,1,0,0,0
000-09-0994,1,0,1,1,1,1,0,0,0,0
000-07-3997,0,1,1,0,1,1,1,0,1,0
000-52-6055,0,0,0,1,1,0,1,0,1,1
000-62-3438,0,1,0,0,1,1,0,0,0,1
000-85-4866,1,0,0,0,0,1,0,0,1,0
000-18-8337,0,1,0,0,0,0,1,0,0,1
000-42-3766,0,0,0,1,0,0,1,0,0,1
000-21-6595,0,1,1,1,1,0,1,1,1,1
000-46-1713,0,1,1,1,0,1,0,0,0,1
000-87-6573,0,0,0,1,1,1,0,1,0,0
000-43-6099,0,0,0,1,1,1,0,1,1,0
000-60-9568,0,1,1,0,0,0,1,1,1,0
000-15-9003,1,0,1,0,0,0,0,1,0,1
000-89-7236,1,1,1,1,0,0,0,1,0,0
000-00-2018,1,0,1,1,0,0,1,1,0,0
000-72-2624,0,1,0,1,0,1,1,0,1,0
000-62-4034,0,0,0,1,0,0,1,0,0,1
000-35-3711,0,0,1,0,0,1,0,1,0,1
000-81-3023,1,0,1,0,1,0,0,1,0,0
000-70-2324,1,0,1,0,0,1,0,0,0,1
000-64-7697,0,1,1,0,1,1,0,1,0,1
000-56-1677,0,1,0,0,1,0,0,0,1,0
000-05-9804,0,1,0,0,1,0,1,0,0,1
000-73-1711,1,0,0,1,1,0,0,1,1,1
000-08-7967,0,0,0,1,1,1,1,1,0,0
000-42-7486,0,1,0,1,0,1,0,1,0,1
000-52-3810,1,1,0,0,0,1,1,1,1,0
000-12-2325,1,0,0,0,1,1,0,0,0,1
000-94-8722,0,0,0,1,1,0,1,1,0,1
000-17-1990,1,1,0,1,1,0,0,1,0,1
000-38-5498,0,1,0,0,1,1,1,0,1,1
000-03-8170,0,0,0,0,0,0,1,0,0,1
000-32-4532,1,1,0,0,0,1,0,0,0,1
000-12-7130,0,0,1,0,0,0,1,1,1,0
000-83-8303,1,0,1,0,0,1,0,0,0,1
000-60-1993,1,0,0,1,0,0,1,0,1,0
000-61-0589,0,1,1,0,0,1,1,0,1,1
000-38-2971,0,0,1,0,0,0,0,1,0,0
000-58-7781,1,1,0,1,0,1,1,1,1,0
000-20-8644,1,0,1,0,1,1,1,0,0,0
000-02-3683,0,0,0,0,0,1,0,1,1,0
000-06-6245,0,0,0,1,0,1,1,0,1,1
000-21-1626,0,1,0,1,0,1,1,1,1,1
000-21-7987,1,1,0,0,0,0,1,0,0,0
000-81-7274,0,1,0,1,0,0,0,0,1,0
000-07-9516,1,0,1,1,0,1,1,1,0,0
000-14-0552,0,1,0,1,1,0,0,1,1,0
000-98-9925,0,1,1,1,0,0,1,1,0,0
000-02-1877,1,1,0,1,0,1,0,1,1,0
000-46-7737,1,1,0,0,1,1,0,0,0,0
000-29-0092,0,1,0,0,0,0,0,1,1,1
000-97-6274,1,0,0,1,0,0,1,0,1,1
000-81-2138,0,1,1,1,0,1,0,1,0,0
000-59-9451,0,1,0,0,1,1,0,0,1,1
000-54-9523,1,1,1,0,1,0,1,0,0,1
000-71-6783,1,0,0,0,0,1,1,0,0,1
000-93-1172,0,1,0,1,0,0,0,1,1,1
000-61-1768,1,1,1,1,1,0,0,0,0,1
000-09-9540,1,1,1,0,0,1,0,1,0,1
000-32-1688,1,0,1,1,1,0,1,0,1,0
000-59-3071,0,1,1,1,0,1,0,1,0,0
000-75-5316,0,0,0,1,1,0,0,0,1,1
000-85-7712,0,1,0,0,0,1,0,0,1,0
000-53-4429,1,0,1,0,0,1,1,0,1,0
000-50-0026,1,0,1,0,0,0,0,0,1,0
000-73-7833,0,0,1,0,0,0,0,0,0,1
000-22-1277,1,1,0,1,1,0,0,1,0,1
000-52-3753,0,0,0,1,0,0,0,1,1,1
000-33-7502,1,0,1,1,1,1,0,1,1,1
000-54-1148,0,1,1,0,0,1,0,1,1,0
000-65-5888,1,1,0,0,1,1,1,0,1,0
000-03-7787,0,0,0,1,0,1,0,1,0,0
000-82-3559,1,0,1,1,0,1,0,1,1,0
000-52-4139,1,1,1,0,0,1,0,1,1,0
000-63-4700,1,1,0,0,0,0,0,0,0,0
000-05-9018,0,0,0,0,0,1,0,0,1,0
000-78-2380,0,0,1,1,1,1,0,0,0,0
000-64-9927,1,0,0,0,0,1,0,0,1,1
000-57-8934,0,1,1,1,1,0,1,0,1,0
000-94-3710,1,0,0,1,1,1,0,1,0,1
000-49-6534,1,0,1,1,1,1,1,1,0,0
000-79-6448,1,0,1,1,0,1,1,0,0,1
000-22-1613,0,1,1,1,1,1,0,0,1,1
000-72-3678,0,1,1,1,0,0,0,1,0,1
000-27-0872,0,0,1,0,0,0,1,0,1,1
000-01-1743,1,0,0,0,1,0,1,1,0,0
000-53-6348,0,1,0,1,0,0,0,0,1,0
000-24-9596,0,1,0,1,1,1,1,1,1,0
000-90-2122,0,1,1,0,0,1,1,0,0,1
000-54-2089,1,0,1,0,1,1,1,1,1,0
000-22-4825,1,1,1,1,0,1,1,1,0,1
000-88-6803,0,1,1,1,1,0,0,1,0,1
000-74-2092,1,0,1,1,0,0,0,1,0,0
000-97-0042,1,0,1,1,0,1,0,1,1,0
000-76-2545,1,1,1,0,1,0,1,1,0,1
000-61-0096,0,1,1,0,1,0,0,0,1,0
000-51-8896,0,0,1,1,1,1,0,1,0,0
000-69-0467,1,0,1,1,0,1,1,1,1,1
000-99-5464,0,0,1,1,1,0,0,0,1,1
000-10-8624,0,1,0,0,0,0,1,1,1,0
000-98-9488,0,1,0,0,0,1,1,0,1,0
000-35-5658,1,0,1,0,0,1,0,0,0,1
000-19-8304,1,0,0,0,1,1,1,0,1,0
000-23-6546,0,1,1,0,1,1,1,1,1,1
000-79-9336,1,0,1,0,1,0,0,0,0,1
000-36-2653,1,0,0,1,1,1,1,0,1,0
000-22-3077,1,1,0,1,1,0,1,1,1,0
000-96-8251,0,0,0,0,1,1,0,1,0,0
000-22-1969,0,1,1,0,1,1,0,0,0,0
000-46-7554,1,0,1,1,0,1,0,0,1,1
000-17-0590,1,1,0,0,1,0,0,1,0,1
000-76-3707,1,0,1,1,0,0,1,1,0,0
000-26-4657,1,0,1,1,0,1,0,0,0,1
000-20-5691,0,1,0,0,0,1,1,0,1,1
000-40-9928,1,0,0,1,0,1,0,0,1,0
000-71-8558,0,0,0,0,0,0,1,1,1,0
000-58-3714,0,1,1,0,0,1,1,0,1,1
000-25-9279,1,1,1,1,0,1,1,0,1,0
000-98-8499,0,0,1,0,0,0,1,1,1,0
000-45-4326,1,1,1,1,1,1,1,0,0,0
000-83-2615,1,0,0,0,1,1,0,0,1,1
000-10-8359,0,0,1,0,1,0,0,1,1,0
000-66-2804,1,0,1,1,1,1,1,1,1,1
000-19-6002,1,0,0,1,0,1,1,0,1,0
000-65-2556,1,0,1,1,1,1,1,0,1,0
000-28-3699,1,0,0,0,1,0,0,0,1,1
000-13-0391,1,1,1,0,0,0,0,1,0,0
000-47-0177,0,1,0,0,0,0,0,0,1,1
000-02-7471,1,1,1,1,1,1,0,0,0,0
000-96-2695,0,0,0,0,0,1,1,0,0,1
000-07-4736,1,0,1,0,1,1,1,1,0,1
000-69-2592,0,1,1,0,1,0,0,1,0,1
000-92-8198,0,0,0,1,0,1,1,1,1,0
000-98-4906,0,1,1,0,0,0,1,0,0,0
000-34-6052,0,1,0,0,1,1,1,1,0,0
000-14-3004,1,1,0,0,0,1,0,0,1,1
000-73-7747,0,1,1,1,1,1,0,0,0,1
000-84-5108,1,0,1,0,1,1,1,0,0,0
000-16-0179,1,1,1,0,0,0,0,1,0,1
000-95-1730,1,0,1,0,0,0,1,1,1,0
000-26-3690,1,0,0,0,1,0,1,1,0,0
000-51-5969,1,0,0,1,1,1,0,1,0,1
000-66-0661,0,0,1,0,0,0,0,0,1,0
000-03-4972,1,1,1,1,1,1,1,0,1,1
000-37-8916,1,1,0,1,1,1,1,1,1,0
000-18-6557,1,0,0,1,0,1,0,1,1,0
000-96-4950,0,0,1,1,1,0,1,0,1,1
000-07-7904,1,0,1,0,0,1,0,0,0,1
000-23-2931,0,1,1,0,1,1,1,0,0,1
000-66-1830,0,0,1,1,0,0,0,1,1,1
000-77-1396,1,0,1,0,0,0,1,0,0,0
000-51-1052,0,1,0,0,1,1,1,1,1,1
000-08-7191,0,0,0,0,1,1,0,0,0,0
000-53-7410,0,0,0,1,1,1,1,0,1,0
000-42-8381,1,0,0,0,0,1,0,1,0,1
000-77-5608,0,1,1,0,0,0,0,0,0,0
000-72-8829,0,0,1,1,0,1,0,0,0,0
000-69-2440,0,1,0,0,0,1,0,0,0,1
000-38-8242,0,1,0,1,1,1,1,1,1,1
000-64-6755,0,0,0,0,1,0,1,1,0,1
000-13-6762,1,0,1,0,1,1,1,0,0,1
000-05-5511,0,0,1,1,1,1,1,1,1,1
000-48-7662,0,0,1,1,0,1,1,1,1,0
000-43-3191,1,0,0,1,0,1,0,0,0,0
000-60-9524,1,0,0,1,1,0,1,0,0,0
000-57-9313,0,0,0,1,1,0,0,1,0,1
000-07-3877,0,0,1,0,1,0,0,1,0,1
000-86-2637,0,1,1,1,0,0,0,0,1,0
000-30-8555,0,1,0,1,0,1,0,0,0,0
000-39-7113,0,1,1,1,0,0,1,0,0,0
000-95-7102,1,0,0,0,1,1,1,0,0,1
000-05-0051,0,1,1,1,0,1,0,0,1,1
000-39-5096,1,0,0,0,1,1,1,1,1,1
000-73-7421,1,1,1,0,0,0,1,0,0,1
000-97-6251,1,0,1,0,0,0,1,1,1,0
000-51-1268,0,0,1,0,1,1,0,0,1,0
000-75-8784,0,0,0,1,1,1,0,1,0,0
000-73-2644,0,0,0,1,0,1,1,1,1,0
000-55-8796,1,1,0,0,0,0,0,0,1,0
000-48-6812,1,1,1,1,1,0,1,0,1,1
000-24-3596,1,0,1,1,0,0,1,1,0,1
000-65-9822,1,0,1,0,0,0,0,1,0,1
000-69-5755,1,0,0,1,1,0,0,1,0,1
000-41-4681,1,1,0,0,0,1,1,0,0,1
000-95-0509,0,0,0,1,0,1,0,0,0,1
000-41-9561,1,1,1,1,1,1,1,0,0,0
000-24-7960,0,0,0,0,0,1,0,0,1,1
000-04-5281,1,0,0,1,0,1,1,0,0,1
000-43-2395,1,1,1,0,1,0,1,1,1,0
000-73-8293,0,0,1,1,1,0,1,0,0,1
000-78-7503,1,1,0,1,0,0,0,0,0,1
000-36-0504,0,1,1,1,0,1,0,0,1,0
000-03-2426,0,1,0,1,1,0,0,0,1,0
000-99-9578,1,1,1,1,0,1,1,0,0,0
000-03-5814,1,0,0,1,1,0,1,1,1,1
000-36-8218,1,0,0,1,1,0,1,1,1,0
000-21-3526,1,0,1,0,1,1,0,1,0,1
000-53-9762,0,0,0,0,0,0,1,1,1,0
000-39-8234,1,1,1,1,0,0,1,1,1,0
000-75-4161,0,1,0,0,0,0,1,0,1,1
000-01-1409,0,1,1,1,0,1,1,0,1,1
000-45-4214,1,0,0,1,0,1,0,1,1,0
000-41-5793,1,1,1,0,0,0,0,1,1,1
000-59-5830,0,1,1,0,1,0,1,1,1,1
000-64-8295,1,1,0,1,0,1,1,1,0,0
000-41-7546,1,1,0,0,0,1,1,0,0,0
000-02-8440,0,1,1,0,0,0,0,0,0,0
000-45-4991,1,0,1,1,1,0,1,0,0,0
000-69-6185,0,1,1,1,1,0,1,0,0,1
000-50-3505,0,1,1,0,1,0,1,1,1,1
000-97-2265,0,0,1,1,1,0,1,0,0,1
000-69-5251,0,1,0,1,0,1,0,0,0,0
000-15-2228,1,1,1,1,0,0,1,0,0,0
000-28-6674,1,0,0,0,1,1,0,1,0,0
000-57-3582,0,0,1,0,1,1,1,1,1,0
000-06-0773,0,0,0,1,1,1,1,1,0,0
000-90-5452,0,0,1,0,1,0,1,0,0,1
000-94-3608,1,1,0,0,0,0,0,1,1,0
000-14-8065,1,0,0,1,0,0,0,0,1,0
000-95-2493,1,0,0,1,1,1,0,0,1,1
000-46-8597,1,1,1,0,0,1,1,0,1,0
000-10-4009,0,0,1,0,0,1,1,0,1,1
000-75-5866,0,0,0,0,1,0,1,1,1,1
000-72-4555,0,1,1,0,0,1,1,1,0,0
000-50-7962,1,0,1,0,0,0,0,0,1,0
000-46-6680,0,1,0,1,0,0,1,0,0,1
000-96-1895,0,0,0,0,0,0,1,1,1,0
000-79-9162,0,1,1,1,0,0,1,1,0,1
000-36-6989,0,0,1,1,1,1,1,0,1,0
000-90-9494,0,1,0,0,1,0,0,0,1,0
000-43-6831,0,1,1,0,1,1,1,0,0,1
000-10-1510,0,0,1,0,1,1,0,0,1,0
000-81-6390,1,1,0,0,1,0,1,1,0,1
000-60-4635,0,1,0,1,1,1,0,0,0,1
000-71-5162,1,0,0,0,1,0,0,0,1,1
000-03-0178,1,1,0,1,1,0,1,1,1,0
000-84-3130,0,0,1,0,1,1,0,1,1,1
000-23-1534,1,1,0,0,1,1,1,1,1,1
000-14-0483,0,1,1,1,1,1,0,0,0,0
000-07-3646,1,0,1,1,1,1,0,0,1,0
000-65-0963,1,0,0,1,0,0,0,0,0,1
000-19-2775,0,0,0,1,1,1,1,0,0,1
000-83-8124,0,1,0,0,0,0,0,0,0,1
000-73-3813,0,0,0,1,0,0,1,0,0,1
000-90-9251,1,1,0,1,0,0,0,1,1,0
000-20-3713,0,1,1,1,0,0,1,0,1,0
000-15-2900,0,0,1,1,0,0,0,0,0,1
000-04-9281,0,0,1,1,0,0,1,1,0,0
000-75-4570,0,1,0,1,1,0,1,0,1,0
000-52-7639,1,1,1,1,0,0,1,1,1,1
000-48-1396,0,0,0,1,1,1,1,1,0,1
000-61-6742,1,0,0,0,1,1,1,0,0,1
000-64-5370,0,0,0,1,0,1,1,0,1,1
000-70-2666,0,0,1,1,1,1,1,1,1,0
000-87-8147,0,0,0,1,0,0,0,1,1,1
000-89-3742,1,0,1,0,0,0,1,1,1,1
000-63-3168,0,1,1,1,0,0,0,0,0,1
000-64-3939,0,1,1,0,1,1,0,1,0,0
000-94-4435,0,0,0,1,1,1,0,1,0,0
000-10-6015,1,0,0,0,1,0,1,0,1,1
000-06-2730,1,1,0,1,1,0,0,0,0,1
000-96-6832,1,1,0,1,1,1,0,1,0,1
000-30-1750,0,0,1,1,0,0,0,0,1,0
000-97-7763,1,0,1,1,1,1,0,1,1,1
000-53-3237,0,1,0,0,1,1,0,1,0,0
000-28-0066,1,0,1,0,1,1,0,1,0,1
000-29-0996,1,1,0,1,0,0,0,0,1,0
000-46-2680,0,0,0,0,1,1,1,0,0,0
000-14-5812,1,0,1,1,0,0,0,1,1,0
000-78-2490,0,1,1,1,1,1,1,1,1,0
000-13-2618,0,1,1,1,1,0,1,0,0,0
000-80-7724,0,1,1,0,1,0,1,0,0,0
000-32-3201,0,0,0,1,1,1,1,0,1,1
000-90-4674,0,0,0,1,0,0,1,1,0,1
000-30-9588,1,1,1,1,0,1,0,1,0,0
000-18-2843,0,0,1,0,0,1,0,0,0,1
000-35-0793,0,0,1,0,0,1,0,1,1,0
000-99-9541,0,0,1,0,0,1,0,0,0,1
000-64-8329,0,1,0,0,0,0,1,0,0,1
000-13-3495,1,0,0,0,0,1,1,0,1,0
000-34-8973,0,1,1,1,0,1,0,1,1,0
000-79-1967,0,0,1,0,0,1,0,1,0,0
000-16-0921,0,0,1,0,0,1,1,0,0,1
000-13-9541,0,1,1,1,0,1,0,0,0,0
000-54-5529,0,1,1,0,1,1,0,0,1,0
000-74-3413,1,0,1,1,0,1,1,0,0,1
000-67-3269,1,0,0,1,1,1,0,0,1,1
000-82-0637,0,1,0,0,1,1,0,1,1,1
000-55-9001,1,0,1,0,1,1,1,0,0,1
000-71-1653,0,1,1,1,0,0,0,0,1,0
000-64-5620,0,1,0,0,0,1,0,0,0,1
000-66-6824,1,0,1,0,1,1,1,1,0,1
000-37-1984,0,0,0,1,0,0,1,1,1,1
000-57-4191,0,0,1,1,1,1,1,1,1,1
000-41-5962,0,1,1,0,0,0,0,0,1,1
000-66-8930,0,1,1,1,1,0,1,1,1,0
000-89-1382,1,0,0,0,1,1,1,0,0,1
000-79-9553,0,1,0,0,0,0,0,0,1,0
000-94-9119,0,1,0,0,1,0,1,0,1,0
000-73-2949,1,0,1,0,0,1,1,0,0,0
000-79-4368,1,1,0,0,1,1,0,1,0,1
000-23-8494,1,1,0,1,0,0,1,0,0,0
000-39-6690,0,1,1,0,1,1,0,1,0,1
000-36-2472,0,1,0,0,1,1,0,0,0,1
000-73-6377,0,1,1,1,1,0,0,0,0,1
000-35-6053,1,1,1,0,0,0,1,0,0,0
000-57-9545,0,1,0,0,0,1,1,0,1,1
000-82-4290,0,0,0,1,0,0,1,1,1,1
000-76-0864,0,0,1,1,1,1,1,0,0,0
000-18-8289,0,0,0,0,0,1,0,0,0,1
000-45-1826,1,0,0,1,1,0,1,1,1,0
000-25-4255,0,1,0,0,1,1,1,1,0,1
000-79-4662,1,0,1,0,1,0,1,0,1,1
000-78-0918,0,1,1,0,1,1,1,1,1,1
000-30-8871,0,1,0,0,1,0,0,1,1,1
000-10-9313,1,0,1,1,0,0,0,0,0,1
000-72-8399,0,0,1,1,0,0,0,0,1,1
000-04-7725,1,0,0,1,1,0,1,0,1,1
000-94-8373,0,0,0,1,0,0,0,0,0,1
000-40-8669,1,1,0,1,0,1,0,1,1,1
000-03-7331,1,1,0,0,0,0,1,1,0,1
000-37-9651,0,1,0,0,0,0,1,0,1,0
000-60-5788,1,1,0,0,0,0,0,0,0,1
000-63-2594,1,0,0,0,0,1,1,1,1,1
000-07-5366,1,0,0,0,1,0,0,0,1,1
000-37-8412,1,0,1,1,0,1,1,0,1,0
000-66-8711,0,1,1,0,1,0,1,1,1,1
000-42-8905,1,1,1,0,1,1,1,0,1,0
000-58-8728,0,0,0,1,1,1,0,1,0,0
000-01-1123,0,0,0,0,0,0,1,0,0,1
000-98-6571,0,0,0,1,1,1,0,0,0,0
000-13-7006,1,1,0,0,0,0,1,1,0,0
000-25-6223,1,1,0,0,0,1,0,0,1,1
000-33-5153,0,1,1,0,0,0,0,0,1,0
000-89-7492,1,1,1,0,0,0,0,1,1,1
000-58-0377,0,1,1,1,1,1,0,1,1,0
000-87-2634,0,0,1,1,0,1,1,0,0,0
000-85-2938,0,0,0,1,0,0,0,1,1,0
000-50-3787,1,1,0,0,1,1,1,1,0,1
000-36-4987,0,1,0,1,1,0,0,1,0,1
000-91-0320,0,1,0,1,1,1,1,0,1,0
000-09-2855,1,1,0,1,0,1,0,0,1,0
000-16-0615,0,1,0,0,1,0,1,1,1,1
000-39-3060,0,1,1,0,0,0,1,0,1,1
000-30-6141,0,0,1,0,1,1,0,1,1,1
000-81-7695,0,0,1,0,1,1,1,0,0,0
000-33-6304,1,1,0,0,1,1,0,0,1,0
000-19-1173,0,0,0,1,1,0,0,1,0,1
000-78-8217,0,0,1,0,1,1,0,1,0,0
000-44-8466,1,1,1,1,1,0,0,1,0,0
000-78-1182,0,0,0,1,1,0,1,1,0,0
000-14-8770,0,0,1,1,0,1,1,0,1,1
000-28-8626,0,1,0,0,1,1,1,1,0,0
000-76-1549,0,0,1,0,1,0,1,0,0,0
000-12-9138,1,1,1,1,0,0,0,0,0,0
000-34-5915,1,1,1,0,0,0,1,0,1,1
000-25-5753,1,1,0,0,0,1,0,1,0,0
000-71-4975,1,1,1,0,0,0,0,1,1,0
000-51-3501,1,1,1,0,1,1,0,1,0,0
000-25-6610,1,1,1,0,0,0,1,1,0,1
000-14-6119,1,1,1,1,1,0,0,0,0,0
000-73-7981,0,0,0,0,0,0,0,0,0,1
000-04-3227,0,0,0,1,1,0,1,0,1,1
000-11-2570,0,1,0,1,1,1,0,0,0,1
000-37-0450,1,0,1,1,0,1,0,0,0,1
000-73-1762,0,0,1,0,1,1,1,1,1,1
000-53-0694,1,0,0,1,1,1,0,1,0,0
000-82-0313,1,0,1,0,0,0,1,0,1,0
000-01-4712,0,0,1,1,0,1,0,1,1,1
000-30-9114,1,0,1,0,0,0,0,1,1,0
000-79-8931,0,0,1,0,0,1,1,1,0,0
000-77-6036,0,0,0,0,0,1,1,1,1,0
000-34-8000,0,1,1,0,0,0,1,1,0,1
000-76-0599,1,0,0,1,1,0,0,0,0,0
000-95-2109,0,1,0,0,0,1,1,0,0,0
000-11-8299,0,0,1,0,0,1,1,0,0,0
000-41-6185,0,0,1,0,1,1,0,0,0,1
000-28-5096,1,0,1,1,0,0,1,0,1,0
000-27-7454,1,1,0,1,0,1,0,0,1,1
000-47-6968,1,1,1,0,0,1,1,0,1,0
000-71-5808,1,0,1,1,0,0,1,0,0,1
000-58-2850,1,0,1,0,1,1,1,0,1,1
000-41-2203,0,0,1,0,0,1,0,0,1,0
000-56-1442,0,1,0,1,0,1,1,1,1,1
000-23-9643,1,0,0,0,1,0,1,0,1,1
000-78-4617,0,0,1,0,1,1,1,1,0,1
000-11-6726,1,1,1,0,0,0,1,1,1,0
000-94-9494,0,1,1,1,1,1,1,1,1,0
000-51-3873,0,1,0,0,1,0,0,1,1,1
000-71-6067,0,1,1,0,1,0,1,0,0,0
000-05-9600,1,1,0,0,0,0,1,1,0,1
000-26-1908,1,1,0,0,0,1,1,1,1,0
000-54-7149,1,1,1,1,1,1,1,1,1,1
000-19-6870,1,0,1,0,0,1,0,1,0,0
000-96-7266,0,1,0,0,0,1,0,1,1,0
000-16-3957,1,0,1,0,0,1,0,1,1,0
000-52-3872,1,0,0,0,0,0,0,0,0,0
000-39-9111,0,0,1,1,0,1,0,1,0,0
000-31-7654,1,0,0,0,1,0,0,0,0,0
000-89-2753,1,1,1,0,1,0,0,1,0,1
000-70-2781,1,0,1,0,0,0,1,0,1,0
000-20-3927,1,0,0,1,1,1,1,0,0,1
000-15-8434,0,1,1,1,1,1,0,1,1,0
000-58-8381,1,0,0,1,1,1,0,1,0,1
000-44-8704,1,1,1,0,1,0,1,1,0,1
000-72-5869,1,0,0,0,1,0,1,1,1,1
000-19-7083,1,0,0,1,1,1,0,1,1,1
000-99-4881,1,0,1,1,1,1,1,0,1,1
000-81-6009,1,0,1,0,0,0,1,0,0,1
000-43-3015,0,1,1,0,1,0,0,1,0,0
000-24-6548,0,0,0,0,1,0,1,1,0,0
000-69-3913,1,0,1,0,1,1,1,1,0,0
000-40-1619,0,0,1,0,0,1,1,0,0,1
000-91-1826,1,1,1,1,1,1,1,1,0,0
000-26-0325,1,1,1,1,0,0,1,1,0,0
000-78-5372,1,0,1,1,0,1,0,1,0,0
000-90-2900,1,0,1,1,0,0,1,0,1,1
000-76-3270,1,1,1,1,1,1,0,1,0,0
000-31-6765,1,1,0,0,1,0,0,1,1,0
000-46-0990,0,1,1,1,0,0,0,0,0,1
000-68-2934,1,1,0,1,1,0,1,0,0,0
000-77-0144,1,1,0,1,0,0,0,0,1,0
000-87-5352,1,1,1,1,0,1,1,1,1,1
000-47-5836,1,0,1,0,0,1,1,0,0,0
000-02-9760,0,1,1,1,1,0,0,0,1,0
000-71-1779,1,0,1,1,1,1,1,1,0,1
000-39-6856,1,1,0,0,0,0,1,0,1,1
000-18-2217,0,0,0,0,1,0,0,1,0,0
000-54-6601,1,1,1,0,1,1,1,0,1,0
000-16-6156,0,1,0,0,0,1,1,1,1,1
000-83-5646,0,0,1,0,1,0,0,1,1,1
000-41-4406,0,0,1,1,0,0,1,1,0,1
000-56-4506,0,1,1,1,0,0,1,1,1,1
000-44-0554,1,0,0,0,1,1,1,0,0,1
000-55-9040,1,0,1,0,1,0,0,1,1,0
000-73-9071,1,1,1,1,1,0,0,1,0,1
000-51-8819,1,0,0,0,0,1,1,1,1,1
000-73-1117,1,0,0,0,1,1,1,0,0,0
000-87-5135,1,0,1,1,1,1,0,1,0,0
000-50-5173,0,1,1,1,1,0,1,0,1,1
000-10-1509,0,0,0,0,1,1,1,1,0,0
000-89-6911,1,0,0,1,1,1,0,1,1,1
000-00-3739,0,0,0,1,1,1,0,1,1,0
000-87-9101,0,0,1,1,0,0,0,1,1,1
000-64-1133,0,0,1,0,0,0,1,1,0,1
000-32-7578,0,0,1,1,0,0,0,0,1,1
000-37-0791,0,1,1,0,0,1,0,0,1,0
000-05-4894,0,0,0,0,0,0,1,1,1,0
000-52-4387,0,1,0,0,1,1,0,0,0,0
000-33-1038,1,0,1,1,0,0,1,1,1,0
000-96-7361,0,1,1,0,0,1,0,1,0,0
